word_number,word,x1,y1,x2,y2,filename,is_question,sequence_num,stimulus_type,question
29,modes,1012,746,1116,787,question-northpole-5.png,False,5,northpole,Question 5. The question the narrator asks “Will it carry you from Gothenburg to Malmö like a railway?” most nearly implies that
30,of,1136,746,1211,787,question-northpole-5.png,False,5,northpole,Question 5. The question the narrator asks “Will it carry you from Gothenburg to Malmö like a railway?” most nearly implies that
31,transportation.,1230,746,1353,787,question-northpole-5.png,False,5,northpole,Question 5. The question the narrator asks “Will it carry you from Gothenburg to Malmö like a railway?” most nearly implies that
32,2),1373,746,1542,798,question-northpole-5.png,False,5,northpole,Question 5. The question the narrator asks “Will it carry you from Gothenburg to Malmö like a railway?” most nearly implies that
33,the,1562,746,1756,787,question-northpole-5.png,False,5,northpole,Question 5. The question the narrator asks “Will it carry you from Gothenburg to Malmö like a railway?” most nearly implies that
34,North,1778,746,1832,798,question-northpole-5.png,False,5,northpole,Question 5. The question the narrator asks “Will it carry you from Gothenburg to Malmö like a railway?” most nearly implies that
35,Pole,201,946,246,997,question-northpole-5.png,False,5,northpole,Question 5. The question the narrator asks “Will it carry you from Gothenburg to Malmö like a railway?” most nearly implies that
36,is,268,946,430,998,question-northpole-5.png,False,5,northpole,Question 5. The question the narrator asks “Will it carry you from Gothenburg to Malmö like a railway?” most nearly implies that
37,farther,449,946,567,987,question-northpole-5.png,False,5,northpole,Question 5. The question the narrator asks “Will it carry you from Gothenburg to Malmö like a railway?” most nearly implies that
38,away,586,946,718,987,question-northpole-5.png,False,5,northpole,Question 5. The question the narrator asks “Will it carry you from Gothenburg to Malmö like a railway?” most nearly implies that
39,than,737,946,844,987,question-northpole-5.png,False,5,northpole,Question 5. The question the narrator asks “Will it carry you from Gothenburg to Malmö like a railway?” most nearly implies that
40,the,866,955,955,987,question-northpole-5.png,False,5,northpole,Question 5. The question the narrator asks “Will it carry you from Gothenburg to Malmö like a railway?” most nearly implies that
41,cities,974,946,1054,998,question-northpole-5.png,False,5,northpole,Question 5. The question the narrator asks “Will it carry you from Gothenburg to Malmö like a railway?” most nearly implies that
42,usually,1071,948,1115,987,question-northpole-5.png,False,5,northpole,Question 5. The question the narrator asks “Will it carry you from Gothenburg to Malmö like a railway?” most nearly implies that
43,reached,1135,946,1320,987,question-northpole-5.png,False,5,northpole,Question 5. The question the narrator asks “Will it carry you from Gothenburg to Malmö like a railway?” most nearly implies that
44,by,1337,946,1511,987,question-northpole-5.png,False,5,northpole,Question 5. The question the narrator asks “Will it carry you from Gothenburg to Malmö like a railway?” most nearly implies that
45,train.,1530,946,1808,998,question-northpole-5.png,False,5,northpole,Question 5. The question the narrator asks “Will it carry you from Gothenburg to Malmö like a railway?” most nearly implies that
46,3),1828,946,1903,987,question-northpole-5.png,False,5,northpole,Question 5. The question the narrator asks “Will it carry you from Gothenburg to Malmö like a railway?” most nearly implies that
47,people,201,1146,246,1197,question-northpole-5.png,False,5,northpole,Question 5. The question the narrator asks “Will it carry you from Gothenburg to Malmö like a railway?” most nearly implies that
48,often,268,1146,474,1198,question-northpole-5.png,False,5,northpole,Question 5. The question the narrator asks “Will it carry you from Gothenburg to Malmö like a railway?” most nearly implies that
49,travel,493,1146,569,1187,question-northpole-5.png,False,5,northpole,Question 5. The question the narrator asks “Will it carry you from Gothenburg to Malmö like a railway?” most nearly implies that
50,from,590,1146,718,1187,question-northpole-5.png,False,5,northpole,Question 5. The question the narrator asks “Will it carry you from Gothenburg to Malmö like a railway?” most nearly implies that
51,one,741,1146,847,1187,question-northpole-5.png,False,5,northpole,Question 5. The question the narrator asks “Will it carry you from Gothenburg to Malmö like a railway?” most nearly implies that
52,city,867,1146,952,1187,question-northpole-5.png,False,5,northpole,Question 5. The question the narrator asks “Will it carry you from Gothenburg to Malmö like a railway?” most nearly implies that
53,to,972,1155,1029,1187,question-northpole-5.png,False,5,northpole,Question 5. The question the narrator asks “Will it carry you from Gothenburg to Malmö like a railway?” most nearly implies that
54,another,1046,1146,1335,1187,question-northpole-5.png,False,5,northpole,Question 5. The question the narrator asks “Will it carry you from Gothenburg to Malmö like a railway?” most nearly implies that
55,without,1355,1146,1517,1187,question-northpole-5.png,False,5,northpole,Question 5. The question the narrator asks “Will it carry you from Gothenburg to Malmö like a railway?” most nearly implies that
56,considering,1534,1148,1579,1187,question-northpole-5.png,False,5,northpole,Question 5. The question the narrator asks “Will it carry you from Gothenburg to Malmö like a railway?” most nearly implies that
57,the,1599,1146,1827,1198,question-northpole-5.png,False,5,northpole,Question 5. The question the narrator asks “Will it carry you from Gothenburg to Malmö like a railway?” most nearly implies that
58,implications.,202,478,515,531,question-northpole-5.png,False,5,northpole,Question 5. The question the narrator asks “Will it carry you from Gothenburg to Malmö like a railway?” most nearly implies that
59,4),534,481,584,520,question-northpole-5.png,False,5,northpole,Question 5. The question the narrator asks “Will it carry you from Gothenburg to Malmö like a railway?” most nearly implies that
60,reaching,605,479,775,520,question-northpole-5.png,False,5,northpole,Question 5. The question the narrator asks “Will it carry you from Gothenburg to Malmö like a railway?” most nearly implies that
61,the,797,479,884,520,question-northpole-5.png,False,5,northpole,Question 5. The question the narrator asks “Will it carry you from Gothenburg to Malmö like a railway?” most nearly implies that
62,North,903,488,931,520,question-northpole-5.png,False,5,northpole,Question 5. The question the narrator asks “Will it carry you from Gothenburg to Malmö like a railway?” most nearly implies that
63,Pole,951,479,1194,531,question-northpole-5.png,False,5,northpole,Question 5. The question the narrator asks “Will it carry you from Gothenburg to Malmö like a railway?” most nearly implies that
64,has,1217,481,1345,520,question-northpole-5.png,False,5,northpole,Question 5. The question the narrator asks “Will it carry you from Gothenburg to Malmö like a railway?” most nearly implies that
65,no,1365,479,1523,531,question-northpole-5.png,False,5,northpole,Question 5. The question the narrator asks “Will it carry you from Gothenburg to Malmö like a railway?” most nearly implies that
66,foreseeable,1544,479,1729,531,question-northpole-5.png,False,5,northpole,Question 5. The question the narrator asks “Will it carry you from Gothenburg to Malmö like a railway?” most nearly implies that
67,benefit,1748,479,1848,520,question-northpole-5.png,False,5,northpole,Question 5. The question the narrator asks “Will it carry you from Gothenburg to Malmö like a railway?” most nearly implies that
68,to,200,813,318,854,question-northpole-5.png,False,5,northpole,Question 5. The question the narrator asks “Will it carry you from Gothenburg to Malmö like a railway?” most nearly implies that
69,humanity.,203,1013,500,1065,question-northpole-5.png,False,5,northpole,Question 5. The question the narrator asks “Will it carry you from Gothenburg to Malmö like a railway?” most nearly implies that
1,Go,743,22,771,39,reading-dickens-4.png,False,-1,dickens,
2,to,778,24,797,39,reading-dickens-4.png,False,-1,dickens,
3,Question.,805,22,892,43,reading-dickens-4.png,False,-1,dickens,
4,of,44,99,66,116,reading-dickens-4.png,False,-1,dickens,
5,cigarette,70,99,151,122,reading-dickens-4.png,False,-1,dickens,
6,papers.,158,105,226,122,reading-dickens-4.png,False,-1,dickens,
7,When,235,99,293,116,reading-dickens-4.png,False,-1,dickens,
8,it,300,99,313,116,reading-dickens-4.png,False,-1,dickens,
9,was,319,105,355,116,reading-dickens-4.png,False,-1,dickens,
10,time,363,99,404,116,reading-dickens-4.png,False,-1,dickens,
11,for,412,99,439,116,reading-dickens-4.png,False,-1,dickens,
12,me,445,105,473,116,reading-dickens-4.png,False,-1,dickens,
13,to,480,102,499,116,reading-dickens-4.png,False,-1,dickens,
14,"leave,",507,99,561,119,reading-dickens-4.png,False,-1,dickens,
15,I,569,100,576,116,reading-dickens-4.png,False,-1,dickens,
16,would,583,99,645,116,reading-dickens-4.png,False,-1,dickens,
17,do,652,99,676,116,reading-dickens-4.png,False,-1,dickens,
18,so,683,105,703,116,reading-dickens-4.png,False,-1,dickens,
19,dragging,711,99,793,122,reading-dickens-4.png,False,-1,dickens,
20,my,799,105,829,122,reading-dickens-4.png,False,-1,dickens,
21,"feet,",44,156,84,176,reading-dickens-4.png,False,-1,dickens,
22,a,93,163,101,174,reading-dickens-4.png,False,-1,dickens,
23,weight,109,156,173,179,reading-dickens-4.png,False,-1,dickens,
24,on,181,163,205,174,reading-dickens-4.png,False,-1,dickens,
25,my,211,163,241,179,reading-dickens-4.png,False,-1,dickens,
26,soul.,248,156,292,174,reading-dickens-4.png,False,-1,dickens,
27,If,301,156,318,174,reading-dickens-4.png,False,-1,dickens,
28,it,323,159,335,174,reading-dickens-4.png,False,-1,dickens,
29,had,342,156,378,174,reading-dickens-4.png,False,-1,dickens,
30,been,384,156,431,174,reading-dickens-4.png,False,-1,dickens,
31,up,437,163,461,179,reading-dickens-4.png,False,-1,dickens,
32,to,469,159,488,174,reading-dickens-4.png,False,-1,dickens,
33,"me,",495,163,528,177,reading-dickens-4.png,False,-1,dickens,
34,I,536,157,543,174,reading-dickens-4.png,False,-1,dickens,
35,would,550,156,611,174,reading-dickens-4.png,False,-1,dickens,
36,have,618,156,662,174,reading-dickens-4.png,False,-1,dickens,
37,stayed,670,156,731,179,reading-dickens-4.png,False,-1,dickens,
38,there,738,156,786,174,reading-dickens-4.png,False,-1,dickens,
39,forever.,794,156,865,174,reading-dickens-4.png,False,-1,dickens,
40,One,109,215,148,231,reading-dickens-4.png,False,-1,dickens,
41,Christmas,155,214,251,231,reading-dickens-4.png,False,-1,dickens,
42,Sempere,260,215,342,237,reading-dickens-4.png,False,-1,dickens,
43,gave,349,220,391,237,reading-dickens-4.png,False,-1,dickens,
44,me,398,220,426,231,reading-dickens-4.png,False,-1,dickens,
45,the,434,214,463,231,reading-dickens-4.png,False,-1,dickens,
46,best,470,214,510,231,reading-dickens-4.png,False,-1,dickens,
47,gift,516,214,547,237,reading-dickens-4.png,False,-1,dickens,
48,I,567,214,612,231,reading-dickens-4.png,False,-1,dickens,
49,have,620,220,659,231,reading-dickens-4.png,False,-1,dickens,
50,ever,666,214,750,231,reading-dickens-4.png,False,-1,dickens,
51,received.,759,215,772,231,reading-dickens-4.png,False,-1,dickens,
52,It,780,220,816,231,reading-dickens-4.png,False,-1,dickens,
53,was,824,220,846,231,reading-dickens-4.png,False,-1,dickens,
54,an,44,272,75,289,reading-dickens-4.png,False,-1,dickens,
55,old,82,272,158,292,reading-dickens-4.png,False,-1,dickens,
56,"volume,",166,272,209,289,reading-dickens-4.png,False,-1,dickens,
57,read,216,272,251,289,reading-dickens-4.png,False,-1,dickens,
58,and,258,272,375,294,reading-dickens-4.png,False,-1,dickens,
59,experienced,381,274,400,289,reading-dickens-4.png,False,-1,dickens,
60,to,408,272,437,289,reading-dickens-4.png,False,-1,dickens,
61,the,445,272,482,289,reading-dickens-4.png,False,-1,dickens,
62,full.,109,330,172,346,reading-dickens-4.png,False,-1,dickens,
63,“Great,179,329,310,352,reading-dickens-4.png,False,-1,dickens,
64,"Expectations,",319,329,342,352,reading-dickens-4.png,False,-1,dickens,
65,by,350,329,423,346,reading-dickens-4.png,False,-1,dickens,
66,Charles,430,329,524,349,reading-dickens-4.png,False,-1,dickens,
67,"Dickens,”",532,329,587,346,reading-dickens-4.png,False,-1,dickens,
68,I,594,335,619,346,reading-dickens-4.png,False,-1,dickens,
69,read,626,329,655,346,reading-dickens-4.png,False,-1,dickens,
70,on,663,335,715,346,reading-dickens-4.png,False,-1,dickens,
71,the,108,388,115,404,reading-dickens-4.png,False,-1,dickens,
72,cover.,121,393,157,404,reading-dickens-4.png,False,-1,dickens,
73,I,165,393,221,404,reading-dickens-4.png,False,-1,dickens,
74,was,229,387,266,404,reading-dickens-4.png,False,-1,dickens,
75,aware,274,388,356,409,reading-dickens-4.png,False,-1,dickens,
76,that,363,387,415,404,reading-dickens-4.png,False,-1,dickens,
77,Sempere,423,393,432,404,reading-dickens-4.png,False,-1,dickens,
78,knew,440,387,474,404,reading-dickens-4.png,False,-1,dickens,
79,a,481,387,552,404,reading-dickens-4.png,False,-1,dickens,
80,few,559,387,601,404,reading-dickens-4.png,False,-1,dickens,
81,authors,609,387,713,409,reading-dickens-4.png,False,-1,dickens,
82,who,720,387,747,404,reading-dickens-4.png,False,-1,dickens,
83,frequented,44,444,177,462,reading-dickens-4.png,False,-1,dickens,
84,his,184,444,224,465,reading-dickens-4.png,False,-1,dickens,
85,establishment,230,444,304,467,reading-dickens-4.png,False,-1,dickens,
86,"and,",310,444,334,467,reading-dickens-4.png,False,-1,dickens,
87,judging,341,444,371,462,reading-dickens-4.png,False,-1,dickens,
88,by,378,451,417,462,reading-dickens-4.png,False,-1,dickens,
89,the,425,444,467,462,reading-dickens-4.png,False,-1,dickens,
90,care,474,444,533,462,reading-dickens-4.png,False,-1,dickens,
91,with,540,444,562,462,reading-dickens-4.png,False,-1,dickens,
92,which,569,444,648,462,reading-dickens-4.png,False,-1,dickens,
93,he,655,444,684,462,reading-dickens-4.png,False,-1,dickens,
94,handled,692,444,768,465,reading-dickens-4.png,False,-1,dickens,
95,the,776,444,865,467,reading-dickens-4.png,False,-1,dickens,
96,"volume,",43,502,119,525,reading-dickens-4.png,False,-1,dickens,
97,I,126,502,160,519,reading-dickens-4.png,False,-1,dickens,
98,thought,167,503,201,519,reading-dickens-4.png,False,-1,dickens,
99,perhaps,209,502,287,519,reading-dickens-4.png,False,-1,dickens,
100,this,294,508,330,519,reading-dickens-4.png,False,-1,dickens,
101,Mr.,338,508,372,519,reading-dickens-4.png,False,-1,dickens,
102,Dickens,380,502,458,519,reading-dickens-4.png,False,-1,dickens,
103,was,109,560,136,577,reading-dickens-4.png,False,-1,dickens,
104,one,143,559,187,577,reading-dickens-4.png,False,-1,dickens,
105,of,207,559,228,577,reading-dickens-4.png,False,-1,dickens,
106,them.,232,560,307,582,reading-dickens-4.png,False,-1,dickens,
107,“A,33,648,116,665,reading-dickens-4.png,False,-1,dickens,
108,friend,123,654,167,670,reading-dickens-4.png,False,-1,dickens,
109,of,762,644,815,680,reading-dickens-4.png,False,-1,dickens,
110,yours?”,817,653,862,669,reading-dickens-4.png,False,-1,dickens,
111,Previous,0,0,0,0,reading-dickens-4.png,False,-1,dickens,
112,page,0,0,0,0,reading-dickens-4.png,False,-1,dickens,
113,Next,0,0,0,0,reading-dickens-4.png,False,-1,dickens,
114,page,0,0,0,0,reading-dickens-4.png,False,-1,dickens,
1,Question,203,345,438,389,question-dickens-1.png,True,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
2,1.,460,347,498,386,question-dickens-1.png,True,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
3,Over,521,345,644,387,question-dickens-1.png,True,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
4,the,661,346,742,387,question-dickens-1.png,True,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
5,course,761,355,940,387,question-dickens-1.png,True,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
6,of,958,346,1008,387,question-dickens-1.png,True,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
7,the,1025,346,1107,387,question-dickens-1.png,True,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
8,"passage,",1127,355,1356,398,question-dickens-1.png,True,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
9,the,1377,346,1459,387,question-dickens-1.png,True,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
10,main,1479,346,1602,387,question-dickens-1.png,True,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
11,focus,1621,346,1766,387,question-dickens-1.png,True,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
12,shifts,1786,346,1930,387,question-dickens-1.png,True,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
13,from,205,546,246,597,question-dickens-1.png,True,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
14,a,266,546,446,598,question-dickens-1.png,True,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
15,1),467,546,721,587,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
16,general,742,546,785,587,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
17,discussion,802,546,878,587,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
18,of,898,546,1129,587,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
19,the,1149,546,1246,587,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
20,narrator’s,1265,546,1308,587,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
21,love,1328,546,1507,598,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
22,of,1526,548,1570,587,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
23,reading,1590,555,1617,587,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
24,to,1637,546,1846,598,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
25,a,1868,546,1911,587,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
26,portrayal,202,746,246,797,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
27,of,266,746,483,798,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
28,an,505,746,548,787,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
29,influential,564,746,640,787,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
30,incident,660,746,891,787,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
31,2),908,746,1049,787,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
32,depiction,1066,748,1110,787,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
33,of,1130,755,1185,787,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
34,the,1207,746,1500,787,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
35,narrator’s,1522,746,1565,787,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
36,father,1584,755,1639,787,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
37,to,1661,746,1815,787,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
38,an,1833,746,1927,786,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
39,examination,201,946,246,997,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
40,of,267,946,480,998,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
41,an,499,946,848,998,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
42,author,869,946,912,987,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
43,with,931,955,958,987,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
44,whom,977,946,1063,987,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
45,the,1083,946,1158,987,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
46,narrator,1179,948,1369,987,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
47,becomes,1389,955,1646,998,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
48,enchanted.,1664,948,1708,987,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
49,3),1727,955,1783,987,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
50,symbolic,201,1146,246,1197,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
51,representation,265,1146,353,1187,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
52,of,372,1146,507,1187,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
53,a,524,1146,600,1187,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
54,skill,620,1146,856,1198,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
55,the,875,1146,918,1187,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
56,narrator,935,1146,1010,1187,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
57,possesses,1031,1146,1262,1187,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
58,to,1281,1146,1513,1187,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
59,an,1532,1148,1577,1187,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
60,example,1596,1155,1652,1187,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
61,of,1673,1146,1870,1198,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
62,its,1889,1146,1932,1187,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
63,application.,201,413,369,454,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
64,4),202,622,258,654,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
65,tale,280,613,508,654,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
66,about,530,613,717,654,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
67,the,201,813,344,854,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
68,hardships,364,813,439,854,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
69,of,459,815,649,854,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
70,the,669,813,890,854,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
71,narrator’s,909,813,1177,854,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
72,childhood,202,1013,408,1065,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
73,to,427,1013,470,1054,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
74,an,490,1013,541,1054,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
75,analysis,560,1013,834,1065,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
76,of,200,1213,275,1254,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
77,the,295,1213,454,1254,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
78,effects,473,1213,516,1254,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
79,of,533,1213,667,1254,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
80,those,687,1213,935,1265,question-dickens-1.png,False,1,dickens,"Question 1. Over the course of the passage, the main focus shifts from a"
1,Question,203,412,438,456,question-dickens-2.png,True,2,dickens,Question 2. With which of the following statements about his father would the narrator most likely agree?
2,2.,458,413,498,453,question-dickens-2.png,True,2,dickens,Question 2. With which of the following statements about his father would the narrator most likely agree?
3,With,518,413,635,453,question-dickens-2.png,True,2,dickens,Question 2. With which of the following statements about his father would the narrator most likely agree?
4,which,653,413,808,454,question-dickens-2.png,True,2,dickens,Question 2. With which of the following statements about his father would the narrator most likely agree?
5,of,828,413,878,454,question-dickens-2.png,True,2,dickens,Question 2. With which of the following statements about his father would the narrator most likely agree?
6,the,895,413,976,454,question-dickens-2.png,True,2,dickens,Question 2. With which of the following statements about his father would the narrator most likely agree?
7,following,994,413,1233,465,question-dickens-2.png,True,2,dickens,Question 2. With which of the following statements about his father would the narrator most likely agree?
8,statements,1254,415,1543,454,question-dickens-2.png,True,2,dickens,Question 2. With which of the following statements about his father would the narrator most likely agree?
9,about,1563,413,1711,454,question-dickens-2.png,True,2,dickens,Question 2. With which of the following statements about his father would the narrator most likely agree?
10,his,1731,413,1806,454,question-dickens-2.png,True,2,dickens,Question 2. With which of the following statements about his father would the narrator most likely agree?
11,father,205,613,246,664,question-dickens-2.png,True,2,dickens,Question 2. With which of the following statements about his father would the narrator most likely agree?
12,would,269,613,334,654,question-dickens-2.png,True,2,dickens,Question 2. With which of the following statements about his father would the narrator most likely agree?
13,the,354,613,508,654,question-dickens-2.png,True,2,dickens,Question 2. With which of the following statements about his father would the narrator most likely agree?
14,narrator,529,613,732,654,question-dickens-2.png,True,2,dickens,Question 2. With which of the following statements about his father would the narrator most likely agree?
15,most,752,613,815,654,question-dickens-2.png,True,2,dickens,Question 2. With which of the following statements about his father would the narrator most likely agree?
16,likely,832,613,907,654,question-dickens-2.png,True,2,dickens,Question 2. With which of the following statements about his father would the narrator most likely agree?
17,agree?,928,615,1126,654,question-dickens-2.png,True,2,dickens,Question 2. With which of the following statements about his father would the narrator most likely agree?
18,He,201,1013,246,1064,question-dickens-2.png,False,2,dickens,Question 2. With which of the following statements about his father would the narrator most likely agree?
19,lacked,269,1013,334,1054,question-dickens-2.png,False,2,dickens,Question 2. With which of the following statements about his father would the narrator most likely agree?
20,affection,353,1013,557,1065,question-dickens-2.png,False,2,dickens,Question 2. With which of the following statements about his father would the narrator most likely agree?
21,for,577,1015,621,1054,question-dickens-2.png,False,2,dickens,Question 2. With which of the following statements about his father would the narrator most likely agree?
22,the,639,1013,714,1054,question-dickens-2.png,False,2,dickens,Question 2. With which of the following statements about his father would the narrator most likely agree?
23,narrator.,732,1013,918,1065,question-dickens-2.png,False,2,dickens,Question 2. With which of the following statements about his father would the narrator most likely agree?
24,2),937,1013,980,1054,question-dickens-2.png,False,2,dickens,Question 2. With which of the following statements about his father would the narrator most likely agree?
25,He,999,1012,1186,1054,question-dickens-2.png,False,2,dickens,Question 2. With which of the following statements about his father would the narrator most likely agree?
26,disliked,1208,1013,1411,1054,question-dickens-2.png,False,2,dickens,Question 2. With which of the following statements about his father would the narrator most likely agree?
27,any,201,479,354,520,question-dickens-2.png,False,2,dickens,Question 2. With which of the following statements about his father would the narrator most likely agree?
28,unnecessary,370,479,527,520,question-dickens-2.png,False,2,dickens,Question 2. With which of the following statements about his father would the narrator most likely agree?
29,use,547,479,628,520,question-dickens-2.png,False,2,dickens,Question 2. With which of the following statements about his father would the narrator most likely agree?
30,of,648,481,857,520,question-dickens-2.png,False,2,dickens,Question 2. With which of the following statements about his father would the narrator most likely agree?
31,money.,877,481,1005,520,question-dickens-2.png,False,2,dickens,Question 2. With which of the following statements about his father would the narrator most likely agree?
32,3),1025,479,1159,531,question-dickens-2.png,False,2,dickens,Question 2. With which of the following statements about his father would the narrator most likely agree?
33,He,1177,479,1355,531,question-dickens-2.png,False,2,dickens,Question 2. With which of the following statements about his father would the narrator most likely agree?
34,would,202,746,246,797,question-dickens-2.png,False,2,dickens,Question 2. With which of the following statements about his father would the narrator most likely agree?
35,not,269,746,334,787,question-dickens-2.png,False,2,dickens,Question 2. With which of the following statements about his father would the narrator most likely agree?
36,have,352,746,533,787,question-dickens-2.png,False,2,dickens,Question 2. With which of the following statements about his father would the narrator most likely agree?
37,approved,554,755,640,798,question-dickens-2.png,False,2,dickens,Question 2. With which of the following statements about his father would the narrator most likely agree?
38,of,660,755,970,798,question-dickens-2.png,False,2,dickens,Question 2. With which of the following statements about his father would the narrator most likely agree?
