label,prediction_prob,eval_regime,eval_type,fold_index,unique_paragraph_id,participant_id,unique_trial_id,RC,difficulty,model,source_file
2.0,1.196703314781189,seen_subject_unseen_item,val,2,flytrap,msd038,msd038_flytrap_1,1,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.201852798461914,seen_subject_unseen_item,val,2,flytrap,msd040,msd040_flytrap_1,0,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.1985076665878296,seen_subject_unseen_item,val,2,flytrap,msd041,msd041_flytrap_1,1,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.349651575088501,seen_subject_unseen_item,val,2,flytrap,msd043,msd043_flytrap_1,0,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
0.0,1.2001051902770996,seen_subject_unseen_item,val,2,flytrap,msd045,msd045_flytrap_1,1,0.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.2014766931533811,seen_subject_unseen_item,val,2,flytrap,msd047,msd047_flytrap_1,0,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.199618577957153,seen_subject_unseen_item,val,2,flytrap,msd049,msd049_flytrap_1,1,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.2027246952056885,seen_subject_unseen_item,val,2,flytrap,msd051,msd051_flytrap_1,1,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.1984643936157229,seen_subject_unseen_item,val,2,flytrap,msd053,msd053_flytrap_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.1985807418823242,seen_subject_unseen_item,val,2,flytrap,msd054,msd054_flytrap_1,1,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.1998578310012815,seen_subject_unseen_item,val,2,flytrap,msd055,msd055_flytrap_1,1,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.199623703956604,seen_subject_unseen_item,val,2,flytrap,msd061,msd061_flytrap_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.2013778686523438,seen_subject_unseen_item,val,2,flytrap,msd062,msd062_flytrap_1,1,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.200039982795715,seen_subject_unseen_item,val,2,flytrap,msd064,msd064_flytrap_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.19998300075531,seen_subject_unseen_item,val,2,flytrap,msd070,msd070_flytrap_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.1956666707992554,seen_subject_unseen_item,val,2,flytrap,msd072,msd072_flytrap_1,1,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.133654236793518,seen_subject_unseen_item,val,2,flytrap,msd074,msd074_flytrap_1,0,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.1991995573043823,seen_subject_unseen_item,val,2,flytrap,msd075,msd075_flytrap_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.201478362083435,seen_subject_unseen_item,val,2,flytrap,msd077,msd077_flytrap_1,1,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.1991417407989502,seen_subject_unseen_item,val,2,flytrap,msd078,msd078_flytrap_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.2013684511184692,seen_subject_unseen_item,val,2,flytrap,msd081,msd081_flytrap_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.0833673477172852,seen_subject_unseen_item,val,2,flytrap,msd082,msd082_flytrap_1,1,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.1998505592346191,seen_subject_unseen_item,val,2,flytrap,msd084,msd084_flytrap_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.2021420001983645,seen_subject_unseen_item,val,2,flytrap,msd085,msd085_flytrap_1,0,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.2006727457046509,seen_subject_unseen_item,val,2,flytrap,msd092,msd092_flytrap_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.201510667800903,seen_subject_unseen_item,val,2,flytrap,msd095,msd095_flytrap_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
0.0,1.199669599533081,seen_subject_unseen_item,val,2,flytrap,msd097,msd097_flytrap_1,1,0.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
3.0,1.2009931802749634,seen_subject_unseen_item,val,2,flytrap,msd099,msd099_flytrap_1,1,3.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.1999115943908691,seen_subject_unseen_item,val,2,flytrap,msd100,msd100_flytrap_1,0,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.1998765468597412,seen_subject_unseen_item,val,2,flytrap,msd103,msd103_flytrap_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.1994231939315796,seen_subject_unseen_item,val,2,flytrap,msd105,msd105_flytrap_1,0,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.197345495223999,seen_subject_unseen_item,val,2,flytrap,msd107,msd107_flytrap_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
0.0,0.7606792449951172,unseen_subject_seen_item,val,2,dickens,msd001,msd001_dickens_1,1,0.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,0.7607071399688721,unseen_subject_seen_item,val,2,dickens,msd004,msd004_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,0.7606877088546753,unseen_subject_seen_item,val,2,dickens,msd008,msd008_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,0.7607157230377197,unseen_subject_seen_item,val,2,dickens,msd019,msd019_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,0.7607269287109375,unseen_subject_seen_item,val,2,dickens,msd023,msd023_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,0.7607131004333496,unseen_subject_seen_item,val,2,dickens,msd026,msd026_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,0.7607033252716064,unseen_subject_seen_item,val,2,dickens,msd031,msd031_dickens_1,0,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,0.7606969475746155,unseen_subject_seen_item,val,2,dickens,msd032,msd032_dickens_1,0,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,0.760679304599762,unseen_subject_seen_item,val,2,dickens,msd034,msd034_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,0.7607096433639526,unseen_subject_seen_item,val,2,dickens,msd044,msd044_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
0.0,0.7607049942016602,unseen_subject_seen_item,val,2,dickens,msd048,msd048_dickens_1,1,0.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,0.7607227563858032,unseen_subject_seen_item,val,2,dickens,msd056,msd056_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,0.7606939077377319,unseen_subject_seen_item,val,2,dickens,msd058,msd058_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,0.7607102990150452,unseen_subject_seen_item,val,2,dickens,msd063,msd063_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,0.7607066035270691,unseen_subject_seen_item,val,2,dickens,msd066,msd066_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,0.7607083916664124,unseen_subject_seen_item,val,2,dickens,msd069,msd069_dickens_1,0,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,0.7607123851776123,unseen_subject_seen_item,val,2,dickens,msd073,msd073_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
0.0,0.7607198357582092,unseen_subject_seen_item,val,2,dickens,msd079,msd079_dickens_1,1,0.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,0.7606910467147827,unseen_subject_seen_item,val,2,dickens,msd086,msd086_dickens_1,0,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
0.0,0.7606979012489319,unseen_subject_seen_item,val,2,dickens,msd087,msd087_dickens_1,1,0.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,0.7606993317604065,unseen_subject_seen_item,val,2,dickens,msd091,msd091_dickens_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
0.0,0.7607168555259705,unseen_subject_seen_item,val,2,dickens,msd093,msd093_dickens_1,0,0.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,0.8589382171630859,unseen_subject_seen_item,val,2,dickens,msd094,msd094_dickens_1,0,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
0.0,0.7606909275054932,unseen_subject_seen_item,val,2,dickens,msd106,msd106_dickens_1,0,0.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.537067174911499,unseen_subject_seen_item,val,2,northpole,msd001,msd001_northpole_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.5371965169906616,unseen_subject_seen_item,val,2,northpole,msd004,msd004_northpole_1,1,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.5370266437530518,unseen_subject_seen_item,val,2,northpole,msd008,msd008_northpole_1,0,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.5369665622711182,unseen_subject_seen_item,val,2,northpole,msd019,msd019_northpole_1,1,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.5363731384277344,unseen_subject_seen_item,val,2,northpole,msd023,msd023_northpole_1,1,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.5366241931915283,unseen_subject_seen_item,val,2,northpole,msd026,msd026_northpole_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.7191531658172607,unseen_subject_seen_item,val,2,northpole,msd031,msd031_northpole_1,1,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.5369244813919067,unseen_subject_seen_item,val,2,northpole,msd032,msd032_northpole_1,0,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.536540985107422,unseen_subject_seen_item,val,2,northpole,msd034,msd034_northpole_1,1,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.5365616083145142,unseen_subject_seen_item,val,2,northpole,msd044,msd044_northpole_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.537301540374756,unseen_subject_seen_item,val,2,northpole,msd048,msd048_northpole_1,0,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.5374425649642944,unseen_subject_seen_item,val,2,northpole,msd056,msd056_northpole_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.5366162061691284,unseen_subject_seen_item,val,2,northpole,msd058,msd058_northpole_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.53665030002594,unseen_subject_seen_item,val,2,northpole,msd063,msd063_northpole_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.536600112915039,unseen_subject_seen_item,val,2,northpole,msd066,msd066_northpole_1,1,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.536431908607483,unseen_subject_seen_item,val,2,northpole,msd069,msd069_northpole_1,1,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
3.0,1.5370861291885376,unseen_subject_seen_item,val,2,northpole,msd073,msd073_northpole_1,1,3.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.5369677543640137,unseen_subject_seen_item,val,2,northpole,msd079,msd079_northpole_1,0,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.5358480215072632,unseen_subject_seen_item,val,2,northpole,msd086,msd086_northpole_1,0,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
0.0,1.5365084409713743,unseen_subject_seen_item,val,2,northpole,msd087,msd087_northpole_1,1,0.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.5361994504928589,unseen_subject_seen_item,val,2,northpole,msd091,msd091_northpole_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.535938739776611,unseen_subject_seen_item,val,2,northpole,msd093,msd093_northpole_1,0,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.536878228187561,unseen_subject_seen_item,val,2,northpole,msd094,msd094_northpole_1,1,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.5365837812423706,unseen_subject_seen_item,val,2,northpole,msd106,msd106_northpole_1,0,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.201696753501892,unseen_subject_unseen_item,val,2,flytrap,msd001,msd001_flytrap_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.2014997005462646,unseen_subject_unseen_item,val,2,flytrap,msd004,msd004_flytrap_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
0.0,1.1401243209838867,unseen_subject_unseen_item,val,2,flytrap,msd008,msd008_flytrap_1,0,0.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.1987892389297483,unseen_subject_unseen_item,val,2,flytrap,msd019,msd019_flytrap_1,0,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.2025082111358645,unseen_subject_unseen_item,val,2,flytrap,msd023,msd023_flytrap_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.2018903493881226,unseen_subject_unseen_item,val,2,flytrap,msd026,msd026_flytrap_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.085214376449585,unseen_subject_unseen_item,val,2,flytrap,msd031,msd031_flytrap_1,0,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.2014219760894775,unseen_subject_unseen_item,val,2,flytrap,msd032,msd032_flytrap_1,1,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.085534691810608,unseen_subject_unseen_item,val,2,flytrap,msd034,msd034_flytrap_1,1,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.2012184858322144,unseen_subject_unseen_item,val,2,flytrap,msd044,msd044_flytrap_1,0,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.2005032300949097,unseen_subject_unseen_item,val,2,flytrap,msd048,msd048_flytrap_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.2023096084594729,unseen_subject_unseen_item,val,2,flytrap,msd056,msd056_flytrap_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.1970781087875366,unseen_subject_unseen_item,val,2,flytrap,msd058,msd058_flytrap_1,0,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.2003333568572998,unseen_subject_unseen_item,val,2,flytrap,msd063,msd063_flytrap_1,0,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.1990820169448853,unseen_subject_unseen_item,val,2,flytrap,msd066,msd066_flytrap_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.198950171470642,unseen_subject_unseen_item,val,2,flytrap,msd069,msd069_flytrap_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.2003238201141355,unseen_subject_unseen_item,val,2,flytrap,msd073,msd073_flytrap_1,1,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
0.0,1.2011404037475586,unseen_subject_unseen_item,val,2,flytrap,msd079,msd079_flytrap_1,1,0.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.1999824047088623,unseen_subject_unseen_item,val,2,flytrap,msd086,msd086_flytrap_1,0,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.1991803646087646,unseen_subject_unseen_item,val,2,flytrap,msd087,msd087_flytrap_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.2014751434326172,unseen_subject_unseen_item,val,2,flytrap,msd091,msd091_flytrap_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.197996735572815,unseen_subject_unseen_item,val,2,flytrap,msd093,msd093_flytrap_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.2000813484191897,unseen_subject_unseen_item,val,2,flytrap,msd094,msd094_flytrap_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.1982429027557373,unseen_subject_unseen_item,val,2,flytrap,msd106,msd106_flytrap_1,1,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
0.0,1.0341997146606443,seen_subject_unseen_item,test,2,genome,msd001,msd001_genome_1,1,0.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.0328874588012695,seen_subject_unseen_item,test,2,genome,msd003,msd003_genome_1,1,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.0344517230987549,seen_subject_unseen_item,test,2,genome,msd004,msd004_genome_1,1,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,0.8745962381362915,seen_subject_unseen_item,test,2,genome,msd007,msd007_genome_1,0,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
0.0,1.0332908630371094,seen_subject_unseen_item,test,2,genome,msd008,msd008_genome_1,0,0.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.0329524278640747,seen_subject_unseen_item,test,2,genome,msd010,msd010_genome_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.0331475734710691,seen_subject_unseen_item,test,2,genome,msd011,msd011_genome_1,0,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
0.0,1.0340749025344849,seen_subject_unseen_item,test,2,genome,msd012,msd012_genome_1,1,0.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.033735990524292,seen_subject_unseen_item,test,2,genome,msd015,msd015_genome_1,1,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.033474087715149,seen_subject_unseen_item,test,2,genome,msd017,msd017_genome_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.0327870845794678,seen_subject_unseen_item,test,2,genome,msd019,msd019_genome_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.032353758811951,seen_subject_unseen_item,test,2,genome,msd020,msd020_genome_1,0,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
0.0,1.0329593420028689,seen_subject_unseen_item,test,2,genome,msd021,msd021_genome_1,1,0.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.0730994939804075,seen_subject_unseen_item,test,2,genome,msd022,msd022_genome_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.0349491834640503,seen_subject_unseen_item,test,2,genome,msd023,msd023_genome_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.034353256225586,seen_subject_unseen_item,test,2,genome,msd026,msd026_genome_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.033677339553833,seen_subject_unseen_item,test,2,genome,msd027,msd027_genome_1,0,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.0345087051391602,seen_subject_unseen_item,test,2,genome,msd028,msd028_genome_1,0,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.0346311330795288,seen_subject_unseen_item,test,2,genome,msd030,msd030_genome_1,0,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,0.8730637431144714,seen_subject_unseen_item,test,2,genome,msd031,msd031_genome_1,0,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.0350195169448853,seen_subject_unseen_item,test,2,genome,msd032,msd032_genome_1,0,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.033297777175903,seen_subject_unseen_item,test,2,genome,msd033,msd033_genome_1,1,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.032512664794922,seen_subject_unseen_item,test,2,genome,msd034,msd034_genome_1,0,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.034010410308838,seen_subject_unseen_item,test,2,genome,msd036,msd036_genome_1,0,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.0333462953567505,seen_subject_unseen_item,test,2,genome,msd038,msd038_genome_1,0,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.0341678857803345,seen_subject_unseen_item,test,2,genome,msd040,msd040_genome_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
3.0,1.0320453643798828,seen_subject_unseen_item,test,2,genome,msd041,msd041_genome_1,0,3.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.03370201587677,seen_subject_unseen_item,test,2,genome,msd043,msd043_genome_1,0,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.0337064266204834,seen_subject_unseen_item,test,2,genome,msd044,msd044_genome_1,1,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.032119631767273,seen_subject_unseen_item,test,2,genome,msd045,msd045_genome_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.0333091020584106,seen_subject_unseen_item,test,2,genome,msd047,msd047_genome_1,0,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.033208966255188,seen_subject_unseen_item,test,2,genome,msd048,msd048_genome_1,0,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.0341004133224487,seen_subject_unseen_item,test,2,genome,msd049,msd049_genome_1,0,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.0336236953735352,seen_subject_unseen_item,test,2,genome,msd051,msd051_genome_1,1,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.0323091745376587,seen_subject_unseen_item,test,2,genome,msd053,msd053_genome_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.0298397541046145,seen_subject_unseen_item,test,2,genome,msd054,msd054_genome_1,0,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.033684492111206,seen_subject_unseen_item,test,2,genome,msd055,msd055_genome_1,0,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.033907771110535,seen_subject_unseen_item,test,2,genome,msd056,msd056_genome_1,1,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.032429814338684,seen_subject_unseen_item,test,2,genome,msd058,msd058_genome_1,0,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.033043622970581,seen_subject_unseen_item,test,2,genome,msd061,msd061_genome_1,1,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
1.0,1.032767653465271,seen_subject_unseen_item,test,2,genome,msd062,msd062_genome_1,0,1.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
2.0,1.03410005569458,seen_subject_unseen_item,test,2,genome,msd063,msd063_genome_1,0,2.0,RoberteyeResidualGated,outputs/rgated_eval/fold_index=2/trial_level_test_results.csv
