unique_paragraph_id,participant_id,unique_trial_id,RC,difficulty,regime
northpole,msd023,msd023_northpole_1,1,2.0,val_unseen_subject_seen_item
northpole,msd023,msd023_northpole_2,1,2.0,val_unseen_subject_seen_item
northpole,msd023,msd023_northpole_3,1,2.0,val_unseen_subject_seen_item
northpole,msd023,msd023_northpole_4,1,2.0,val_unseen_subject_seen_item
northpole,msd023,msd023_northpole_5,0,2.0,val_unseen_subject_seen_item
northpole,msd026,msd026_northpole_1,1,1.0,val_unseen_subject_seen_item
northpole,msd026,msd026_northpole_2,1,1.0,val_unseen_subject_seen_item
northpole,msd026,msd026_northpole_3,1,1.0,val_unseen_subject_seen_item
northpole,msd026,msd026_northpole_4,1,1.0,val_unseen_subject_seen_item
northpole,msd026,msd026_northpole_5,1,1.0,val_unseen_subject_seen_item
northpole,msd031,msd031_northpole_1,1,2.0,val_unseen_subject_seen_item
northpole,msd031,msd031_northpole_2,0,2.0,val_unseen_subject_seen_item
northpole,msd031,msd031_northpole_3,0,2.0,val_unseen_subject_seen_item
northpole,msd031,msd031_northpole_4,0,2.0,val_unseen_subject_seen_item
northpole,msd031,msd031_northpole_5,1,2.0,val_unseen_subject_seen_item
northpole,msd032,msd032_northpole_1,0,2.0,val_unseen_subject_seen_item
northpole,msd032,msd032_northpole_2,1,2.0,val_unseen_subject_seen_item
northpole,msd032,msd032_northpole_3,0,2.0,val_unseen_subject_seen_item
northpole,msd032,msd032_northpole_4,0,2.0,val_unseen_subject_seen_item
northpole,msd032,msd032_northpole_5,0,2.0,val_unseen_subject_seen_item
northpole,msd034,msd034_northpole_1,1,2.0,val_unseen_subject_seen_item
northpole,msd034,msd034_northpole_2,0,2.0,val_unseen_subject_seen_item
northpole,msd034,msd034_northpole_3,1,2.0,val_unseen_subject_seen_item
northpole,msd034,msd034_northpole_4,0,2.0,val_unseen_subject_seen_item
northpole,msd034,msd034_northpole_5,0,2.0,val_unseen_subject_seen_item
northpole,msd044,msd044_northpole_1,1,1.0,val_unseen_subject_seen_item
northpole,msd044,msd044_northpole_2,0,1.0,val_unseen_subject_seen_item
northpole,msd044,msd044_northpole_3,1,1.0,val_unseen_subject_seen_item
northpole,msd044,msd044_northpole_4,0,1.0,val_unseen_subject_seen_item
northpole,msd044,msd044_northpole_5,1,1.0,val_unseen_subject_seen_item
northpole,msd048,msd048_northpole_1,0,1.0,val_unseen_subject_seen_item
northpole,msd048,msd048_northpole_2,1,1.0,val_unseen_subject_seen_item
northpole,msd048,msd048_northpole_3,1,1.0,val_unseen_subject_seen_item
northpole,msd048,msd048_northpole_4,0,1.0,val_unseen_subject_seen_item
northpole,msd048,msd048_northpole_5,1,1.0,val_unseen_subject_seen_item
northpole,msd056,msd056_northpole_1,1,1.0,val_unseen_subject_seen_item
northpole,msd056,msd056_northpole_2,1,1.0,val_unseen_subject_seen_item
northpole,msd056,msd056_northpole_3,1,1.0,val_unseen_subject_seen_item
northpole,msd056,msd056_northpole_4,0,1.0,val_unseen_subject_seen_item
northpole,msd056,msd056_northpole_5,1,1.0,val_unseen_subject_seen_item
northpole,msd058,msd058_northpole_1,1,1.0,val_unseen_subject_seen_item
northpole,msd058,msd058_northpole_2,1,1.0,val_unseen_subject_seen_item
northpole,msd058,msd058_northpole_3,1,1.0,val_unseen_subject_seen_item
northpole,msd058,msd058_northpole_4,1,1.0,val_unseen_subject_seen_item
northpole,msd058,msd058_northpole_5,0,1.0,val_unseen_subject_seen_item
northpole,msd063,msd063_northpole_1,1,1.0,val_unseen_subject_seen_item
northpole,msd063,msd063_northpole_2,1,1.0,val_unseen_subject_seen_item
northpole,msd063,msd063_northpole_3,1,1.0,val_unseen_subject_seen_item
northpole,msd063,msd063_northpole_4,1,1.0,val_unseen_subject_seen_item
northpole,msd063,msd063_northpole_5,1,1.0,val_unseen_subject_seen_item
northpole,msd066,msd066_northpole_1,1,2.0,val_unseen_subject_seen_item
northpole,msd066,msd066_northpole_2,0,2.0,val_unseen_subject_seen_item
northpole,msd066,msd066_northpole_3,1,2.0,val_unseen_subject_seen_item
northpole,msd066,msd066_northpole_4,1,2.0,val_unseen_subject_seen_item
northpole,msd066,msd066_northpole_5,1,2.0,val_unseen_subject_seen_item
northpole,msd069,msd069_northpole_1,1,2.0,val_unseen_subject_seen_item
northpole,msd069,msd069_northpole_2,1,2.0,val_unseen_subject_seen_item
northpole,msd069,msd069_northpole_3,1,2.0,val_unseen_subject_seen_item
northpole,msd069,msd069_northpole_4,0,2.0,val_unseen_subject_seen_item
northpole,msd069,msd069_northpole_5,0,2.0,val_unseen_subject_seen_item
northpole,msd073,msd073_northpole_1,1,3.0,val_unseen_subject_seen_item
northpole,msd073,msd073_northpole_2,0,3.0,val_unseen_subject_seen_item
northpole,msd073,msd073_northpole_3,0,3.0,val_unseen_subject_seen_item
northpole,msd073,msd073_northpole_4,0,3.0,val_unseen_subject_seen_item
northpole,msd073,msd073_northpole_5,1,3.0,val_unseen_subject_seen_item
northpole,msd079,msd079_northpole_1,0,2.0,val_unseen_subject_seen_item
northpole,msd079,msd079_northpole_2,1,2.0,val_unseen_subject_seen_item
northpole,msd079,msd079_northpole_3,1,2.0,val_unseen_subject_seen_item
northpole,msd079,msd079_northpole_4,0,2.0,val_unseen_subject_seen_item
northpole,msd079,msd079_northpole_5,0,2.0,val_unseen_subject_seen_item
northpole,msd086,msd086_northpole_1,0,2.0,val_unseen_subject_seen_item
northpole,msd086,msd086_northpole_2,0,2.0,val_unseen_subject_seen_item
northpole,msd086,msd086_northpole_3,1,2.0,val_unseen_subject_seen_item
northpole,msd086,msd086_northpole_4,0,2.0,val_unseen_subject_seen_item
northpole,msd086,msd086_northpole_5,1,2.0,val_unseen_subject_seen_item
northpole,msd087,msd087_northpole_1,1,0.0,val_unseen_subject_seen_item
northpole,msd087,msd087_northpole_2,0,0.0,val_unseen_subject_seen_item
northpole,msd087,msd087_northpole_3,1,0.0,val_unseen_subject_seen_item
northpole,msd087,msd087_northpole_4,0,0.0,val_unseen_subject_seen_item
northpole,msd087,msd087_northpole_5,0,0.0,val_unseen_subject_seen_item
northpole,msd091,msd091_northpole_1,1,1.0,val_unseen_subject_seen_item
northpole,msd091,msd091_northpole_2,1,1.0,val_unseen_subject_seen_item
northpole,msd091,msd091_northpole_3,1,1.0,val_unseen_subject_seen_item
northpole,msd091,msd091_northpole_4,1,1.0,val_unseen_subject_seen_item
northpole,msd091,msd091_northpole_5,1,1.0,val_unseen_subject_seen_item
northpole,msd093,msd093_northpole_1,0,2.0,val_unseen_subject_seen_item
northpole,msd093,msd093_northpole_2,0,2.0,val_unseen_subject_seen_item
northpole,msd093,msd093_northpole_3,1,2.0,val_unseen_subject_seen_item
northpole,msd093,msd093_northpole_4,0,2.0,val_unseen_subject_seen_item
northpole,msd093,msd093_northpole_5,1,2.0,val_unseen_subject_seen_item
northpole,msd094,msd094_northpole_1,1,2.0,val_unseen_subject_seen_item
northpole,msd094,msd094_northpole_2,0,2.0,val_unseen_subject_seen_item
northpole,msd094,msd094_northpole_3,1,2.0,val_unseen_subject_seen_item
northpole,msd094,msd094_northpole_4,1,2.0,val_unseen_subject_seen_item
northpole,msd094,msd094_northpole_5,1,2.0,val_unseen_subject_seen_item
northpole,msd106,msd106_northpole_1,0,2.0,val_unseen_subject_seen_item
northpole,msd106,msd106_northpole_2,1,2.0,val_unseen_subject_seen_item
northpole,msd106,msd106_northpole_3,0,2.0,val_unseen_subject_seen_item
northpole,msd106,msd106_northpole_4,1,2.0,val_unseen_subject_seen_item
northpole,msd106,msd106_northpole_5,1,2.0,val_unseen_subject_seen_item
flytrap,msd001,msd001_flytrap_1,1,1.0,val_unseen_subject_unseen_item
flytrap,msd001,msd001_flytrap_2,1,1.0,val_unseen_subject_unseen_item
flytrap,msd001,msd001_flytrap_3,1,1.0,val_unseen_subject_unseen_item
flytrap,msd001,msd001_flytrap_4,1,1.0,val_unseen_subject_unseen_item
flytrap,msd001,msd001_flytrap_5,0,1.0,val_unseen_subject_unseen_item
flytrap,msd004,msd004_flytrap_1,1,1.0,val_unseen_subject_unseen_item
flytrap,msd004,msd004_flytrap_2,1,1.0,val_unseen_subject_unseen_item
flytrap,msd004,msd004_flytrap_3,0,1.0,val_unseen_subject_unseen_item
flytrap,msd004,msd004_flytrap_4,1,1.0,val_unseen_subject_unseen_item
flytrap,msd004,msd004_flytrap_5,0,1.0,val_unseen_subject_unseen_item
flytrap,msd008,msd008_flytrap_1,0,0.0,val_unseen_subject_unseen_item
flytrap,msd008,msd008_flytrap_2,1,0.0,val_unseen_subject_unseen_item
flytrap,msd008,msd008_flytrap_3,1,0.0,val_unseen_subject_unseen_item
flytrap,msd008,msd008_flytrap_4,1,0.0,val_unseen_subject_unseen_item
flytrap,msd008,msd008_flytrap_5,0,0.0,val_unseen_subject_unseen_item
flytrap,msd019,msd019_flytrap_1,0,1.0,val_unseen_subject_unseen_item
flytrap,msd019,msd019_flytrap_2,1,1.0,val_unseen_subject_unseen_item
flytrap,msd019,msd019_flytrap_3,1,1.0,val_unseen_subject_unseen_item
flytrap,msd019,msd019_flytrap_4,1,1.0,val_unseen_subject_unseen_item
flytrap,msd019,msd019_flytrap_5,0,1.0,val_unseen_subject_unseen_item
flytrap,msd023,msd023_flytrap_1,1,1.0,val_unseen_subject_unseen_item
flytrap,msd023,msd023_flytrap_2,1,1.0,val_unseen_subject_unseen_item
flytrap,msd023,msd023_flytrap_3,1,1.0,val_unseen_subject_unseen_item
flytrap,msd023,msd023_flytrap_4,1,1.0,val_unseen_subject_unseen_item
flytrap,msd023,msd023_flytrap_5,1,1.0,val_unseen_subject_unseen_item
flytrap,msd026,msd026_flytrap_1,1,1.0,val_unseen_subject_unseen_item
flytrap,msd026,msd026_flytrap_2,0,1.0,val_unseen_subject_unseen_item
flytrap,msd026,msd026_flytrap_3,1,1.0,val_unseen_subject_unseen_item
flytrap,msd026,msd026_flytrap_4,1,1.0,val_unseen_subject_unseen_item
flytrap,msd026,msd026_flytrap_5,0,1.0,val_unseen_subject_unseen_item
flytrap,msd031,msd031_flytrap_1,0,2.0,val_unseen_subject_unseen_item
flytrap,msd031,msd031_flytrap_2,0,2.0,val_unseen_subject_unseen_item
flytrap,msd031,msd031_flytrap_3,1,2.0,val_unseen_subject_unseen_item
flytrap,msd031,msd031_flytrap_4,1,2.0,val_unseen_subject_unseen_item
flytrap,msd031,msd031_flytrap_5,1,2.0,val_unseen_subject_unseen_item
flytrap,msd032,msd032_flytrap_1,1,2.0,val_unseen_subject_unseen_item
flytrap,msd032,msd032_flytrap_2,1,2.0,val_unseen_subject_unseen_item
flytrap,msd032,msd032_flytrap_3,0,2.0,val_unseen_subject_unseen_item
flytrap,msd032,msd032_flytrap_4,1,2.0,val_unseen_subject_unseen_item
flytrap,msd032,msd032_flytrap_5,0,2.0,val_unseen_subject_unseen_item
flytrap,msd034,msd034_flytrap_1,1,2.0,val_unseen_subject_unseen_item
flytrap,msd034,msd034_flytrap_2,0,2.0,val_unseen_subject_unseen_item
flytrap,msd034,msd034_flytrap_3,1,2.0,val_unseen_subject_unseen_item
flytrap,msd034,msd034_flytrap_4,1,2.0,val_unseen_subject_unseen_item
flytrap,msd034,msd034_flytrap_5,0,2.0,val_unseen_subject_unseen_item
flytrap,msd044,msd044_flytrap_1,0,2.0,val_unseen_subject_unseen_item
flytrap,msd044,msd044_flytrap_2,0,2.0,val_unseen_subject_unseen_item
flytrap,msd044,msd044_flytrap_3,1,2.0,val_unseen_subject_unseen_item
flytrap,msd044,msd044_flytrap_4,1,2.0,val_unseen_subject_unseen_item
flytrap,msd044,msd044_flytrap_5,1,2.0,val_unseen_subject_unseen_item
flytrap,msd048,msd048_flytrap_1,1,1.0,val_unseen_subject_unseen_item
flytrap,msd048,msd048_flytrap_2,0,1.0,val_unseen_subject_unseen_item
flytrap,msd048,msd048_flytrap_3,1,1.0,val_unseen_subject_unseen_item
flytrap,msd048,msd048_flytrap_4,1,1.0,val_unseen_subject_unseen_item
flytrap,msd048,msd048_flytrap_5,0,1.0,val_unseen_subject_unseen_item
flytrap,msd056,msd056_flytrap_1,1,1.0,val_unseen_subject_unseen_item
flytrap,msd056,msd056_flytrap_2,1,1.0,val_unseen_subject_unseen_item
flytrap,msd056,msd056_flytrap_3,1,1.0,val_unseen_subject_unseen_item
flytrap,msd056,msd056_flytrap_4,1,1.0,val_unseen_subject_unseen_item
flytrap,msd056,msd056_flytrap_5,1,1.0,val_unseen_subject_unseen_item
flytrap,msd058,msd058_flytrap_1,0,1.0,val_unseen_subject_unseen_item
flytrap,msd058,msd058_flytrap_2,1,1.0,val_unseen_subject_unseen_item
flytrap,msd058,msd058_flytrap_3,1,1.0,val_unseen_subject_unseen_item
flytrap,msd058,msd058_flytrap_4,1,1.0,val_unseen_subject_unseen_item
flytrap,msd058,msd058_flytrap_5,0,1.0,val_unseen_subject_unseen_item
flytrap,msd063,msd063_flytrap_1,0,1.0,val_unseen_subject_unseen_item
flytrap,msd063,msd063_flytrap_2,0,1.0,val_unseen_subject_unseen_item
flytrap,msd063,msd063_flytrap_3,0,1.0,val_unseen_subject_unseen_item
flytrap,msd063,msd063_flytrap_4,1,1.0,val_unseen_subject_unseen_item
flytrap,msd063,msd063_flytrap_5,0,1.0,val_unseen_subject_unseen_item
flytrap,msd066,msd066_flytrap_1,1,1.0,val_unseen_subject_unseen_item
flytrap,msd066,msd066_flytrap_2,0,1.0,val_unseen_subject_unseen_item
flytrap,msd066,msd066_flytrap_3,0,1.0,val_unseen_subject_unseen_item
flytrap,msd066,msd066_flytrap_4,0,1.0,val_unseen_subject_unseen_item
flytrap,msd066,msd066_flytrap_5,0,1.0,val_unseen_subject_unseen_item
flytrap,msd069,msd069_flytrap_1,1,1.0,val_unseen_subject_unseen_item
flytrap,msd069,msd069_flytrap_2,1,1.0,val_unseen_subject_unseen_item
flytrap,msd069,msd069_flytrap_3,1,1.0,val_unseen_subject_unseen_item
flytrap,msd069,msd069_flytrap_4,0,1.0,val_unseen_subject_unseen_item
flytrap,msd069,msd069_flytrap_5,0,1.0,val_unseen_subject_unseen_item
flytrap,msd073,msd073_flytrap_1,1,2.0,val_unseen_subject_unseen_item
flytrap,msd073,msd073_flytrap_2,0,2.0,val_unseen_subject_unseen_item
flytrap,msd073,msd073_flytrap_3,0,2.0,val_unseen_subject_unseen_item
flytrap,msd073,msd073_flytrap_4,0,2.0,val_unseen_subject_unseen_item
flytrap,msd073,msd073_flytrap_5,1,2.0,val_unseen_subject_unseen_item
flytrap,msd079,msd079_flytrap_1,1,0.0,val_unseen_subject_unseen_item
flytrap,msd079,msd079_flytrap_2,1,0.0,val_unseen_subject_unseen_item
flytrap,msd079,msd079_flytrap_3,1,0.0,val_unseen_subject_unseen_item
flytrap,msd079,msd079_flytrap_4,1,0.0,val_unseen_subject_unseen_item
flytrap,msd079,msd079_flytrap_5,1,0.0,val_unseen_subject_unseen_item
flytrap,msd086,msd086_flytrap_1,0,1.0,val_unseen_subject_unseen_item
flytrap,msd086,msd086_flytrap_2,0,1.0,val_unseen_subject_unseen_item
flytrap,msd086,msd086_flytrap_3,0,1.0,val_unseen_subject_unseen_item
flytrap,msd086,msd086_flytrap_4,1,1.0,val_unseen_subject_unseen_item
flytrap,msd086,msd086_flytrap_5,0,1.0,val_unseen_subject_unseen_item
flytrap,msd087,msd087_flytrap_1,1,1.0,val_unseen_subject_unseen_item
flytrap,msd087,msd087_flytrap_2,0,1.0,val_unseen_subject_unseen_item
flytrap,msd087,msd087_flytrap_3,0,1.0,val_unseen_subject_unseen_item
flytrap,msd087,msd087_flytrap_4,1,1.0,val_unseen_subject_unseen_item
flytrap,msd087,msd087_flytrap_5,1,1.0,val_unseen_subject_unseen_item
flytrap,msd091,msd091_flytrap_1,1,1.0,val_unseen_subject_unseen_item
flytrap,msd091,msd091_flytrap_2,0,1.0,val_unseen_subject_unseen_item
flytrap,msd091,msd091_flytrap_3,0,1.0,val_unseen_subject_unseen_item
flytrap,msd091,msd091_flytrap_4,0,1.0,val_unseen_subject_unseen_item
flytrap,msd091,msd091_flytrap_5,0,1.0,val_unseen_subject_unseen_item
flytrap,msd093,msd093_flytrap_1,1,1.0,val_unseen_subject_unseen_item
flytrap,msd093,msd093_flytrap_2,1,1.0,val_unseen_subject_unseen_item
flytrap,msd093,msd093_flytrap_3,1,1.0,val_unseen_subject_unseen_item
flytrap,msd093,msd093_flytrap_4,1,1.0,val_unseen_subject_unseen_item
flytrap,msd093,msd093_flytrap_5,1,1.0,val_unseen_subject_unseen_item
flytrap,msd094,msd094_flytrap_1,1,1.0,val_unseen_subject_unseen_item
flytrap,msd094,msd094_flytrap_2,0,1.0,val_unseen_subject_unseen_item
flytrap,msd094,msd094_flytrap_3,0,1.0,val_unseen_subject_unseen_item
flytrap,msd094,msd094_flytrap_4,1,1.0,val_unseen_subject_unseen_item
flytrap,msd094,msd094_flytrap_5,0,1.0,val_unseen_subject_unseen_item
flytrap,msd106,msd106_flytrap_1,1,2.0,val_unseen_subject_unseen_item
flytrap,msd106,msd106_flytrap_2,0,2.0,val_unseen_subject_unseen_item
flytrap,msd106,msd106_flytrap_3,0,2.0,val_unseen_subject_unseen_item
flytrap,msd106,msd106_flytrap_4,1,2.0,val_unseen_subject_unseen_item
flytrap,msd106,msd106_flytrap_5,0,2.0,val_unseen_subject_unseen_item
genome,msd001,msd001_genome_1,1,0.0,test_seen_subject_unseen_item
genome,msd001,msd001_genome_2,1,0.0,test_seen_subject_unseen_item
genome,msd001,msd001_genome_3,1,0.0,test_seen_subject_unseen_item
genome,msd001,msd001_genome_4,1,0.0,test_seen_subject_unseen_item
genome,msd001,msd001_genome_5,0,0.0,test_seen_subject_unseen_item
genome,msd003,msd003_genome_1,1,2.0,test_seen_subject_unseen_item
genome,msd003,msd003_genome_2,1,2.0,test_seen_subject_unseen_item
genome,msd003,msd003_genome_3,1,2.0,test_seen_subject_unseen_item
genome,msd003,msd003_genome_4,1,2.0,test_seen_subject_unseen_item
genome,msd003,msd003_genome_5,0,2.0,test_seen_subject_unseen_item
genome,msd004,msd004_genome_1,1,2.0,test_seen_subject_unseen_item
genome,msd004,msd004_genome_2,0,2.0,test_seen_subject_unseen_item
genome,msd004,msd004_genome_3,0,2.0,test_seen_subject_unseen_item
genome,msd004,msd004_genome_4,1,2.0,test_seen_subject_unseen_item
genome,msd004,msd004_genome_5,0,2.0,test_seen_subject_unseen_item
genome,msd007,msd007_genome_1,0,2.0,test_seen_subject_unseen_item
genome,msd007,msd007_genome_2,0,2.0,test_seen_subject_unseen_item
genome,msd007,msd007_genome_3,1,2.0,test_seen_subject_unseen_item
genome,msd007,msd007_genome_4,1,2.0,test_seen_subject_unseen_item
genome,msd007,msd007_genome_5,0,2.0,test_seen_subject_unseen_item
genome,msd008,msd008_genome_1,0,0.0,test_seen_subject_unseen_item
genome,msd008,msd008_genome_2,1,0.0,test_seen_subject_unseen_item
genome,msd008,msd008_genome_3,1,0.0,test_seen_subject_unseen_item
genome,msd008,msd008_genome_4,1,0.0,test_seen_subject_unseen_item
genome,msd008,msd008_genome_5,0,0.0,test_seen_subject_unseen_item
genome,msd010,msd010_genome_1,1,1.0,test_seen_subject_unseen_item
genome,msd010,msd010_genome_2,1,1.0,test_seen_subject_unseen_item
genome,msd010,msd010_genome_3,0,1.0,test_seen_subject_unseen_item
genome,msd010,msd010_genome_4,1,1.0,test_seen_subject_unseen_item
genome,msd010,msd010_genome_5,0,1.0,test_seen_subject_unseen_item
genome,msd011,msd011_genome_1,0,1.0,test_seen_subject_unseen_item
genome,msd011,msd011_genome_2,1,1.0,test_seen_subject_unseen_item
genome,msd011,msd011_genome_3,1,1.0,test_seen_subject_unseen_item
genome,msd011,msd011_genome_4,1,1.0,test_seen_subject_unseen_item
genome,msd011,msd011_genome_5,0,1.0,test_seen_subject_unseen_item
genome,msd012,msd012_genome_1,1,0.0,test_seen_subject_unseen_item
genome,msd012,msd012_genome_2,0,0.0,test_seen_subject_unseen_item
genome,msd012,msd012_genome_3,0,0.0,test_seen_subject_unseen_item
genome,msd012,msd012_genome_4,1,0.0,test_seen_subject_unseen_item
genome,msd012,msd012_genome_5,0,0.0,test_seen_subject_unseen_item
genome,msd015,msd015_genome_1,1,2.0,test_seen_subject_unseen_item
genome,msd015,msd015_genome_2,1,2.0,test_seen_subject_unseen_item
genome,msd015,msd015_genome_3,0,2.0,test_seen_subject_unseen_item
genome,msd015,msd015_genome_4,0,2.0,test_seen_subject_unseen_item
genome,msd015,msd015_genome_5,0,2.0,test_seen_subject_unseen_item
genome,msd017,msd017_genome_1,1,1.0,test_seen_subject_unseen_item
genome,msd017,msd017_genome_2,1,1.0,test_seen_subject_unseen_item
genome,msd017,msd017_genome_3,0,1.0,test_seen_subject_unseen_item
genome,msd017,msd017_genome_4,1,1.0,test_seen_subject_unseen_item
genome,msd017,msd017_genome_5,0,1.0,test_seen_subject_unseen_item
genome,msd019,msd019_genome_1,1,1.0,test_seen_subject_unseen_item
genome,msd019,msd019_genome_2,1,1.0,test_seen_subject_unseen_item
genome,msd019,msd019_genome_3,0,1.0,test_seen_subject_unseen_item
genome,msd019,msd019_genome_4,1,1.0,test_seen_subject_unseen_item
genome,msd019,msd019_genome_5,0,1.0,test_seen_subject_unseen_item
genome,msd020,msd020_genome_1,0,2.0,test_seen_subject_unseen_item
genome,msd020,msd020_genome_2,1,2.0,test_seen_subject_unseen_item
genome,msd020,msd020_genome_3,0,2.0,test_seen_subject_unseen_item
genome,msd020,msd020_genome_4,0,2.0,test_seen_subject_unseen_item
genome,msd020,msd020_genome_5,1,2.0,test_seen_subject_unseen_item
genome,msd021,msd021_genome_1,1,0.0,test_seen_subject_unseen_item
genome,msd021,msd021_genome_2,1,0.0,test_seen_subject_unseen_item
genome,msd021,msd021_genome_3,1,0.0,test_seen_subject_unseen_item
genome,msd021,msd021_genome_4,1,0.0,test_seen_subject_unseen_item
genome,msd021,msd021_genome_5,1,0.0,test_seen_subject_unseen_item
genome,msd022,msd022_genome_1,1,1.0,test_seen_subject_unseen_item
genome,msd022,msd022_genome_2,1,1.0,test_seen_subject_unseen_item
genome,msd022,msd022_genome_3,0,1.0,test_seen_subject_unseen_item
genome,msd022,msd022_genome_4,1,1.0,test_seen_subject_unseen_item
genome,msd022,msd022_genome_5,0,1.0,test_seen_subject_unseen_item
genome,msd023,msd023_genome_1,1,1.0,test_seen_subject_unseen_item
genome,msd023,msd023_genome_2,1,1.0,test_seen_subject_unseen_item
genome,msd023,msd023_genome_3,1,1.0,test_seen_subject_unseen_item
genome,msd023,msd023_genome_4,0,1.0,test_seen_subject_unseen_item
genome,msd023,msd023_genome_5,1,1.0,test_seen_subject_unseen_item
genome,msd026,msd026_genome_1,1,1.0,test_seen_subject_unseen_item
genome,msd026,msd026_genome_2,0,1.0,test_seen_subject_unseen_item
genome,msd026,msd026_genome_3,1,1.0,test_seen_subject_unseen_item
genome,msd026,msd026_genome_4,1,1.0,test_seen_subject_unseen_item
genome,msd026,msd026_genome_5,0,1.0,test_seen_subject_unseen_item
genome,msd027,msd027_genome_1,0,1.0,test_seen_subject_unseen_item
genome,msd027,msd027_genome_2,1,1.0,test_seen_subject_unseen_item
genome,msd027,msd027_genome_3,1,1.0,test_seen_subject_unseen_item
genome,msd027,msd027_genome_4,1,1.0,test_seen_subject_unseen_item
genome,msd027,msd027_genome_5,1,1.0,test_seen_subject_unseen_item
genome,msd028,msd028_genome_1,0,1.0,test_seen_subject_unseen_item
genome,msd028,msd028_genome_2,0,1.0,test_seen_subject_unseen_item
genome,msd028,msd028_genome_3,1,1.0,test_seen_subject_unseen_item
genome,msd028,msd028_genome_4,1,1.0,test_seen_subject_unseen_item
genome,msd028,msd028_genome_5,0,1.0,test_seen_subject_unseen_item
genome,msd030,msd030_genome_1,0,1.0,test_seen_subject_unseen_item
genome,msd030,msd030_genome_2,1,1.0,test_seen_subject_unseen_item
genome,msd030,msd030_genome_3,0,1.0,test_seen_subject_unseen_item
genome,msd030,msd030_genome_4,1,1.0,test_seen_subject_unseen_item
genome,msd030,msd030_genome_5,0,1.0,test_seen_subject_unseen_item
genome,msd031,msd031_genome_1,0,1.0,test_seen_subject_unseen_item
genome,msd031,msd031_genome_2,1,1.0,test_seen_subject_unseen_item
genome,msd031,msd031_genome_3,0,1.0,test_seen_subject_unseen_item
genome,msd031,msd031_genome_4,0,1.0,test_seen_subject_unseen_item
genome,msd031,msd031_genome_5,1,1.0,test_seen_subject_unseen_item
genome,msd032,msd032_genome_1,0,2.0,test_seen_subject_unseen_item
genome,msd032,msd032_genome_2,0,2.0,test_seen_subject_unseen_item
genome,msd032,msd032_genome_3,0,2.0,test_seen_subject_unseen_item
genome,msd032,msd032_genome_4,0,2.0,test_seen_subject_unseen_item
genome,msd032,msd032_genome_5,0,2.0,test_seen_subject_unseen_item
genome,msd033,msd033_genome_1,1,2.0,test_seen_subject_unseen_item
genome,msd033,msd033_genome_2,0,2.0,test_seen_subject_unseen_item
genome,msd033,msd033_genome_3,0,2.0,test_seen_subject_unseen_item
genome,msd033,msd033_genome_4,1,2.0,test_seen_subject_unseen_item
genome,msd033,msd033_genome_5,0,2.0,test_seen_subject_unseen_item
genome,msd034,msd034_genome_1,0,1.0,test_seen_subject_unseen_item
genome,msd034,msd034_genome_2,1,1.0,test_seen_subject_unseen_item
genome,msd034,msd034_genome_3,0,1.0,test_seen_subject_unseen_item
genome,msd034,msd034_genome_4,1,1.0,test_seen_subject_unseen_item
genome,msd034,msd034_genome_5,0,1.0,test_seen_subject_unseen_item
genome,msd036,msd036_genome_1,0,2.0,test_seen_subject_unseen_item
genome,msd036,msd036_genome_2,1,2.0,test_seen_subject_unseen_item
genome,msd036,msd036_genome_3,0,2.0,test_seen_subject_unseen_item
genome,msd036,msd036_genome_4,0,2.0,test_seen_subject_unseen_item
genome,msd036,msd036_genome_5,1,2.0,test_seen_subject_unseen_item
genome,msd038,msd038_genome_1,0,2.0,test_seen_subject_unseen_item
genome,msd038,msd038_genome_2,0,2.0,test_seen_subject_unseen_item
genome,msd038,msd038_genome_3,0,2.0,test_seen_subject_unseen_item
genome,msd038,msd038_genome_4,0,2.0,test_seen_subject_unseen_item
genome,msd038,msd038_genome_5,1,2.0,test_seen_subject_unseen_item
genome,msd040,msd040_genome_1,1,1.0,test_seen_subject_unseen_item
genome,msd040,msd040_genome_2,0,1.0,test_seen_subject_unseen_item
genome,msd040,msd040_genome_3,0,1.0,test_seen_subject_unseen_item
genome,msd040,msd040_genome_4,0,1.0,test_seen_subject_unseen_item
genome,msd040,msd040_genome_5,0,1.0,test_seen_subject_unseen_item
genome,msd041,msd041_genome_1,0,3.0,test_seen_subject_unseen_item
genome,msd041,msd041_genome_2,0,3.0,test_seen_subject_unseen_item
genome,msd041,msd041_genome_3,0,3.0,test_seen_subject_unseen_item
genome,msd041,msd041_genome_4,1,3.0,test_seen_subject_unseen_item
genome,msd041,msd041_genome_5,0,3.0,test_seen_subject_unseen_item
genome,msd043,msd043_genome_1,0,1.0,test_seen_subject_unseen_item
genome,msd043,msd043_genome_2,0,1.0,test_seen_subject_unseen_item
genome,msd043,msd043_genome_3,0,1.0,test_seen_subject_unseen_item
genome,msd043,msd043_genome_4,0,1.0,test_seen_subject_unseen_item
genome,msd043,msd043_genome_5,1,1.0,test_seen_subject_unseen_item
genome,msd044,msd044_genome_1,1,2.0,test_seen_subject_unseen_item
genome,msd044,msd044_genome_2,0,2.0,test_seen_subject_unseen_item
genome,msd044,msd044_genome_3,0,2.0,test_seen_subject_unseen_item
genome,msd044,msd044_genome_4,0,2.0,test_seen_subject_unseen_item
genome,msd044,msd044_genome_5,0,2.0,test_seen_subject_unseen_item
